"","Binomial","class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","lat","lon","fullCountry","temp","precip"
"297","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-11.375,17.125,"Angola",19.4,1368
"298","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-15.4167,28.75,"Zambia",21.1,788
"299","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-14.4022,31.9333,"Zambia",21.7,1138
"300","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-12.125,15.125,"Angola",20.6,1185
"301","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-12.375,15.125,"Angola",19.6,1256
"302","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-12.625,14.625,"Angola",20.2,1274
"303","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-12.375,13.875,"Angola",22.8,877
"304","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-11.125,14.375,"Angola",23.2,816
"305","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-9.625,15.625,"Angola",21.9,1062
"306","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-12.875,14.375,"Angola",21.1,1299
"307","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,10,46,"Somalia",22,217
"308","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-14.125,13.875,"Angola",22.4,967
"309","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,9.3094,42.1258,"Ethiopia",19.1,733
"310","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,5.597,36.356,"Ethiopia",25.7,736
"311","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-12.125,17.625,"Angola",20.7,1232
"312","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-0.7167,36.4167,"Kenya",16.7,736
"313","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-7.5267,35.2667,"Tanzania, United Republic of",23.1,565
"314","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-9.875,14.875,"Angola",21.8,1033
"315","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-12.375,14.125,"Angola",21.9,1069
"316","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-9.375,16.375,"Angola",21.4,1115
"317","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,1.75,30.6,"Congo, Democratic Republic of the",18.4,1425
"318","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-12.375,14.875,"Angola",20.7,1227
"319","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-14.875,14.875,"Angola",20.7,861
"320","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-14.875,13.375,"Angola",16.6,872
"321","Heterohyrax brucei","Mammalia","Hyracoidea","Procaviidae","Heterohyrax","brucei",NA,"Yellow-spotted Rock Hyrax",498.708,1.89,1,2000,14,228.21,129.04,225,NA,NA,NA,NA,12.8625,NA,0.999315537,NA,NA,2350,NA,NA,NA,51.4495,NA,NA,NA,NA,NA,NA,NA,-14.875,13.125,"Angola",23.6,516
"322","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,33.221622,35.695675,"Israel",14.9,778
"323","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.340248,30.733027,"South Africa",20.2,1059
"324","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-20.246969,32.035405,"Zimbabwe",21.7,540
"325","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.34063,30.733151,"South Africa",20.2,1059
"326","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.340426,30.73318,"South Africa",20.2,1059
"327","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.340706,30.73311,"South Africa",20.2,1059
"328","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.804548,35.749515,"Israel",19.8,414
"329","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.340431,30.733188,"South Africa",20.2,1059
"330","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.300068,30.749601,"South Africa",20.1,1031
"331","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,33.056581,35.703332,"Israel",16.7,632
"332","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.023374,23.898375,"South Africa",15.6,1101
"333","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.283136,30.748635,"South Africa",20.1,1031
"334","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.470261,35.390244,"Israel",23.6,109
"335","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.283409,30.748136,"South Africa",20.1,1031
"336","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.355103,35.335636,"Israel",23.6,109
"337","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.435974,19.215138,"South Africa",15.4,679
"338","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.392728,30.676985,"South Africa",20.2,1059
"339","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.898547,22.415642,"South Africa",15.3,666
"340","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.023148,23.897432,"South Africa",15.6,1101
"341","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.806828,35.74246,"Israel",19.8,414
"342","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.716878,19.767515,"South Africa",16.2,401
"343","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.934975,18.388796,"South Africa",16.4,908
"344","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-25.244949,27.08913,"South Africa",18.6,664
"345","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.958134,18.40387,"South Africa",16.4,908
"346","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-2.446188,34.818785,"Tanzania, United Republic of",20.6,852
"347","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34,18.4,"South Africa",16.3,924
"348","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,8.842881,40.011433,"Ethiopia",25,611
"349","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-22.204889,17.5807,"Namibia",18.5,402
"350","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.922899,18.459772,"South Africa",16.4,908
"351","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-24.467003,27.612722,"South Africa",18.6,647
"352","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,33.078554,35.715097,"Israel",16.7,632
"353","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.957778,18.403747,"South Africa",16.4,908
"354","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.471537,35.385153,"Israel",23.6,109
"355","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.996908,35.688759,"Israel",19,480
"356","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,33.013908,35.687267,"Israel",16.7,632
"357","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-28.533628,20.296339,"South Africa",20.5,145
"358","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-20.504444,17.241667,"Namibia",19.9,375
"359","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-25.921108,16.2623,"Namibia",14.8,129
"360","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-20.53756,14.42959,"Namibia",21.6,125
"361","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-25.920846,16.263041,"Namibia",14.8,129
"362","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.982265,35.710735,"Israel",19,480
"363","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.946464,35.756213,"Israel",19,480
"364","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.954723,35.753334,"Israel",19,480
"365","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-28.592685,20.337002,"South Africa",20.2,154
"366","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.952616,18.396492,"South Africa",16.4,908
"367","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-28.68572,28.95395,"South Africa",10.8,918
"368","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.998903,35.684284,"Israel",19,480
"369","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.903839,35.639219,"Israel",21,479
"370","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-18.293734,32.838779,"Zimbabwe",16.2,1955
"371","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.992332,35.691603,"Israel",19,480
"372","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.757796,35.658218,"Israel",21.8,396
"373","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.992222,35.691387,"Israel",19,480
